DATE_PST,DATE,TIME,STATION_NAME,EMS_ID,PM25_RAW,PM25,PM25_INSTRUMENT,PM25_2_RAW,PM25_2,PM25_2_INSTRUMENT,PM10_RAW,PM10,PM10_INSTRUMENT
2013-03-03 02:00:00,2013-03-03,02:00,Golden Helipad,E292149,6.599247,6.6,PM25_R&P_TEOM,,,,11.33186,11.3,PM10_R&P_TEOM
2013-03-03 03:00:00,2013-03-03,03:00,Golden Helipad,E292149,1.843494,1.8,PM25_R&P_TEOM,,,,5.753475,5.8,PM10_R&P_TEOM
2013-03-03 04:00:00,2013-03-03,04:00,Golden Helipad,E292149,4.794106,4.8,PM25_R&P_TEOM,,,,8.510618,8.5,PM10_R&P_TEOM
2013-03-03 05:00:00,2013-03-03,05:00,Golden Helipad,E292149,5.44242,5.4,PM25_R&P_TEOM,,,,9.410472,9.4,PM10_R&P_TEOM
2013-03-03 06:00:00,2013-03-03,06:00,Golden Helipad,E292149,3.091006,3.1,PM25_R&P_TEOM,,,,7.354701,7.4,PM10_R&P_TEOM
2013-03-03 07:00:00,2013-03-03,07:00,Golden Helipad,E292149,8.514339,8.5,PM25_R&P_TEOM,,,,13.79802,13.8,PM10_R&P_TEOM
2013-03-03 08:00:00,2013-03-03,08:00,Golden Helipad,E292149,6.832727,6.8,PM25_R&P_TEOM,,,,11.51011,11.5,PM10_R&P_TEOM
2013-03-03 09:00:00,2013-03-03,09:00,Golden Helipad,E292149,0.011637,0,PM25_R&P_TEOM,,,,2.537395,2.5,PM10_R&P_TEOM
2013-03-03 10:00:00,2013-03-03,10:00,Golden Helipad,E292149,2.305898,2.3,PM25_R&P_TEOM,,,,4.519123,4.5,PM10_R&P_TEOM
2013-03-03 11:00:00,2013-03-03,11:00,Golden Helipad,E292149,2.915148,2.9,PM25_R&P_TEOM,,,,7.898924,7.9,PM10_R&P_TEOM
2013-03-03 12:00:00,2013-03-03,12:00,Golden Helipad,E292149,1.333217,1.3,PM25_R&P_TEOM,,,,3.944422,3.9,PM10_R&P_TEOM
2013-03-03 13:00:00,2013-03-03,13:00,Golden Helipad,E292149,0.579029,0.6,PM25_R&P_TEOM,,,,2.461491,2.5,PM10_R&P_TEOM
2013-03-03 14:00:00,2013-03-03,14:00,Golden Helipad,E292149,2.217042,2.2,PM25_R&P_TEOM,,,,6.344551,6.3,PM10_R&P_TEOM
2013-03-03 15:00:00,2013-03-03,15:00,Golden Helipad,E292149,3.159826,3.2,PM25_R&P_TEOM,,,,9.476514,9.5,PM10_R&P_TEOM
2013-03-03 16:00:00,2013-03-03,16:00,Golden Helipad,E292149,3.760859,3.8,PM25_R&P_TEOM,,,,10.0011,10,PM10_R&P_TEOM
2013-03-03 17:00:00,2013-03-03,17:00,Golden Helipad,E292149,5.45475,5.5,PM25_R&P_TEOM,,,,15.55758,15.6,PM10_R&P_TEOM
2013-03-03 18:00:00,2013-03-03,18:00,Golden Helipad,E292149,6.287086,6.3,PM25_R&P_TEOM,,,,23.31917,23.3,PM10_R&P_TEOM
2013-03-03 19:00:00,2013-03-03,19:00,Golden Helipad,E292149,8.119324,8.1,PM25_R&P_TEOM,,,,52.60353,52.6,PM10_R&P_TEOM
2013-03-03 20:00:00,2013-03-03,20:00,Golden Helipad,E292149,7.727715,7.7,PM25_R&P_TEOM,,,,70.05836,70.1,PM10_R&P_TEOM
2013-03-03 21:00:00,2013-03-03,21:00,Golden Helipad,E292149,9.627769,9.6,PM25_R&P_TEOM,,,,51.16249,51.2,PM10_R&P_TEOM
2013-03-03 22:00:00,2013-03-03,22:00,Golden Helipad,E292149,11.04705,11,PM25_R&P_TEOM,,,,68.93766,68.9,PM10_R&P_TEOM
2013-03-03 23:00:00,2013-03-03,23:00,Golden Helipad,E292149,9.784038,9.8,PM25_R&P_TEOM,,,,46.36381,46.4,PM10_R&P_TEOM
2013-03-04 00:00:00,2013-03-03,24:00,Golden Helipad,E292149,13.37414,13.4,PM25_R&P_TEOM,,,,44.1284,44.1,PM10_R&P_TEOM
2013-03-04 01:00:00,2013-03-04,01:00,Golden Helipad,E292149,14.19607,14.2,PM25_R&P_TEOM,,,,43.20853,43.2,PM10_R&P_TEOM
2013-03-04 02:00:00,2013-03-04,02:00,Golden Helipad,E292149,4.511921,4.5,PM25_R&P_TEOM,,,,20.64272,20.6,PM10_R&P_TEOM
2013-03-04 03:00:00,2013-03-04,03:00,Golden Helipad,E292149,3.965648,4,PM25_R&P_TEOM,,,,14.66736,14.7,PM10_R&P_TEOM
2013-03-04 04:00:00,2013-03-04,04:00,Golden Helipad,E292149,2.356533,2.4,PM25_R&P_TEOM,,,,20.03754,20,PM10_R&P_TEOM
2013-03-04 05:00:00,2013-03-04,05:00,Golden Helipad,E292149,4.370421,4.4,PM25_R&P_TEOM,,,,46.19168,46.2,PM10_R&P_TEOM
2013-03-04 06:00:00,2013-03-04,06:00,Golden Helipad,E292149,3.917994,3.9,PM25_R&P_TEOM,,,,34.79774,34.8,PM10_R&P_TEOM
2013-03-04 07:00:00,2013-03-04,07:00,Golden Helipad,E292149,2.661113,2.7,PM25_R&P_TEOM,,,,47.96437,48,PM10_R&P_TEOM
2013-03-04 08:00:00,2013-03-04,08:00,Golden Helipad,E292149,5.07516,5.1,PM25_R&P_TEOM,,,,51.10708,51.1,PM10_R&P_TEOM
2013-03-04 09:00:00,2013-03-04,09:00,Golden Helipad,E292149,4.997951,5,PM25_R&P_TEOM,,,,43.83352,43.8,PM10_R&P_TEOM
2013-03-04 10:00:00,2013-03-04,10:00,Golden Helipad,E292149,1.466789,1.5,PM25_R&P_TEOM,,,,31.04601,31,PM10_R&P_TEOM
2013-03-04 11:00:00,2013-03-04,11:00,Golden Helipad,E292149,1.213173,1.2,PM25_R&P_TEOM,,,,29.2229,29.2,PM10_R&P_TEOM
2013-03-04 12:00:00,2013-03-04,12:00,Golden Helipad,E292149,0.60083,0.6,PM25_R&P_TEOM,,,,44.75208,44.8,PM10_R&P_TEOM
2013-03-04 13:00:00,2013-03-04,13:00,Golden Helipad,E292149,0.007935,0,PM25_R&P_TEOM,,,,30.99311,31,PM10_R&P_TEOM
2013-03-04 14:00:00,2013-03-04,14:00,Golden Helipad,E292149,0,0,PM25_R&P_TEOM,,,,30.87456,30.9,PM10_R&P_TEOM
2013-03-04 15:00:00,2013-03-04,15:00,Golden Helipad,E292149,1.710401,1.7,PM25_R&P_TEOM,,,,34.55806,34.6,PM10_R&P_TEOM
2013-03-04 16:00:00,2013-03-04,16:00,Golden Helipad,E292149,2.214181,2.2,PM25_R&P_TEOM,,,,58.31567,58.3,PM10_R&P_TEOM
2013-03-04 17:00:00,2013-03-04,17:00,Golden Helipad,E292149,5.624014,5.6,PM25_R&P_TEOM,,,,95.21829,95.2,PM10_R&P_TEOM
2013-03-04 18:00:00,2013-03-04,18:00,Golden Helipad,E292149,4.779438,4.8,PM25_R&P_TEOM,,,,59.92995,59.9,PM10_R&P_TEOM
2013-03-04 19:00:00,2013-03-04,19:00,Golden Helipad,E292149,1.847565,1.8,PM25_R&P_TEOM,,,,28.19074,28.2,PM10_R&P_TEOM
2013-03-04 20:00:00,2013-03-04,20:00,Golden Helipad,E292149,5.062266,5.1,PM25_R&P_TEOM,,,,45.10159,45.1,PM10_R&P_TEOM
2013-03-04 21:00:00,2013-03-04,21:00,Golden Helipad,E292149,5.620044,5.6,PM25_R&P_TEOM,,,,45.67757,45.7,PM10_R&P_TEOM
2013-03-04 22:00:00,2013-03-04,22:00,Golden Helipad,E292149,0.596939,0.6,PM25_R&P_TEOM,,,,15.46444,15.5,PM10_R&P_TEOM
2013-03-04 23:00:00,2013-03-04,23:00,Golden Helipad,E292149,2.946057,2.9,PM25_R&P_TEOM,,,,13.39138,13.4,PM10_R&P_TEOM
2013-03-05 00:00:00,2013-03-04,24:00,Golden Helipad,E292149,5.688054,5.7,PM25_R&P_TEOM,,,,23.70669,23.7,PM10_R&P_TEOM
2013-03-05 01:00:00,2013-03-05,01:00,Golden Helipad,E292149,8.726896,8.7,PM25_R&P_TEOM,,,,25.30015,25.3,PM10_R&P_TEOM
2013-03-05 02:00:00,2013-03-05,02:00,Golden Helipad,E292149,5.57741,5.6,PM25_R&P_TEOM,,,,31.83389,31.8,PM10_R&P_TEOM
2013-03-05 03:00:00,2013-03-05,03:00,Golden Helipad,E292149,10.27679,10.3,PM25_R&P_TEOM,,,,42.81842,42.8,PM10_R&P_TEOM
2013-03-05 04:00:00,2013-03-05,04:00,Golden Helipad,E292149,8.173438,8.2,PM25_R&P_TEOM,,,,35.90561,35.9,PM10_R&P_TEOM
2013-03-05 05:00:00,2013-03-05,05:00,Golden Helipad,E292149,9.020455,9,PM25_R&P_TEOM,,,,46.84771,46.8,PM10_R&P_TEOM
2013-03-05 06:00:00,2013-03-05,06:00,Golden Helipad,E292149,6.132575,6.1,PM25_R&P_TEOM,,,,48.761,48.8,PM10_R&P_TEOM
2013-03-05 07:00:00,2013-03-05,07:00,Golden Helipad,E292149,10.0276,10,PM25_R&P_TEOM,,,,76.72528,76.7,PM10_R&P_TEOM
2013-03-05 08:00:00,2013-03-05,08:00,Golden Helipad,E292149,6.538722,6.5,PM25_R&P_TEOM,,,,80.02383,80,PM10_R&P_TEOM
2013-03-05 09:00:00,2013-03-05,09:00,Golden Helipad,E292149,3.147871,3.1,PM25_R&P_TEOM,,,,49.56059,49.6,PM10_R&P_TEOM
2013-03-05 10:00:00,2013-03-05,10:00,Golden Helipad,E292149,2.716023,2.7,PM25_R&P_TEOM,,,,32.03891,32,PM10_R&P_TEOM
2013-03-05 11:00:00,2013-03-05,11:00,Golden Helipad,E292149,2.406982,2.4,PM25_R&P_TEOM,,,,49.58937,49.6,PM10_R&P_TEOM
2013-03-05 12:00:00,2013-03-05,12:00,Golden Helipad,E292149,0.259611,0.3,PM25_R&P_TEOM,,,,32.73925,32.7,PM10_R&P_TEOM
2013-03-05 13:00:00,2013-03-05,13:00,Golden Helipad,E292149,0,0,PM25_R&P_TEOM,,,,9.624959,9.6,PM10_R&P_TEOM
2013-03-05 14:00:00,2013-03-05,14:00,Golden Helipad,E292149,0,0,PM25_R&P_TEOM,,,,9.974814,10,PM10_R&P_TEOM
2013-03-05 15:00:00,2013-03-05,15:00,Golden Helipad,E292149,3.115803,3.1,PM25_R&P_TEOM,,,,41.61587,41.6,PM10_R&P_TEOM
2013-03-05 16:00:00,2013-03-05,16:00,Golden Helipad,E292149,4.886001,4.9,PM25_R&P_TEOM,,,,67.62769,67.6,PM10_R&P_TEOM
2013-03-05 17:00:00,2013-03-05,17:00,Golden Helipad,E292149,3.836424,3.8,PM25_R&P_TEOM,,,,36.38043,36.4,PM10_R&P_TEOM
2013-03-05 18:00:00,2013-03-05,18:00,Golden Helipad,E292149,9.754293,9.8,PM25_R&P_TEOM,,,,50.67325,50.7,PM10_R&P_TEOM
2013-03-05 19:00:00,2013-03-05,19:00,Golden Helipad,E292149,11.31076,11.3,PM25_R&P_TEOM,,,,74.79902,74.8,PM10_R&P_TEOM
2013-03-05 20:00:00,2013-03-05,20:00,Golden Helipad,E292149,8.245843,8.2,PM25_R&P_TEOM,,,,64.28439,64.3,PM10_R&P_TEOM
2013-03-05 21:00:00,2013-03-05,21:00,Golden Helipad,E292149,10.65812,10.7,PM25_R&P_TEOM,,,,69.04355,69,PM10_R&P_TEOM
2013-03-05 22:00:00,2013-03-05,22:00,Golden Helipad,E292149,15.89552,15.9,PM25_R&P_TEOM,,,,71.60231,71.6,PM10_R&P_TEOM
2013-03-05 23:00:00,2013-03-05,23:00,Golden Helipad,E292149,8.745041,8.7,PM25_R&P_TEOM,,,,70.16744,70.2,PM10_R&P_TEOM
2013-03-06 00:00:00,2013-03-05,24:00,Golden Helipad,E292149,48.97976,49,PM25_R&P_TEOM,,,,155.1568,155.2,PM10_R&P_TEOM
2013-03-06 01:00:00,2013-03-06,01:00,Golden Helipad,E292149,5.604929,5.6,PM25_R&P_TEOM,,,,50.11353,50.1,PM10_R&P_TEOM
2013-03-06 02:00:00,2013-03-06,02:00,Golden Helipad,E292149,4.656125,4.7,PM25_R&P_TEOM,,,,62.38474,62.4,PM10_R&P_TEOM
2013-03-06 03:00:00,2013-03-06,03:00,Golden Helipad,E292149,4.202,4.2,PM25_R&P_TEOM,,,,33.65535,33.7,PM10_R&P_TEOM
2013-03-06 04:00:00,2013-03-06,04:00,Golden Helipad,E292149,4.671537,4.7,PM25_R&P_TEOM,,,,36.13521,36.1,PM10_R&P_TEOM
2013-03-06 05:00:00,2013-03-06,05:00,Golden Helipad,E292149,3.242294,3.2,PM25_R&P_TEOM,,,,31.90141,31.9,PM10_R&P_TEOM
2013-03-06 06:00:00,2013-03-06,06:00,Golden Helipad,E292149,3.493197,3.5,PM25_R&P_TEOM,,,,34.62582,34.6,PM10_R&P_TEOM
2013-03-06 07:00:00,2013-03-06,07:00,Golden Helipad,E292149,3.798125,3.8,PM25_R&P_TEOM,,,,38.96969,39,PM10_R&P_TEOM
2013-03-06 08:00:00,2013-03-06,08:00,Golden Helipad,E292149,4.407505,4.4,PM25_R&P_TEOM,,,,59.93803,59.9,PM10_R&P_TEOM
2013-03-06 09:00:00,2013-03-06,09:00,Golden Helipad,E292149,,,,,,,,,
2013-03-06 10:00:00,2013-03-06,10:00,Golden Helipad,E292149,0.471565,0.5,PM25_R&P_TEOM,,,,22.17669,22.2,PM10_R&P_TEOM
2013-03-06 11:00:00,2013-03-06,11:00,Golden Helipad,E292149,3.753741,3.8,PM25_R&P_TEOM,,,,22.69269,22.7,PM10_R&P_TEOM
2013-03-06 12:00:00,2013-03-06,12:00,Golden Helipad,E292149,2.509217,2.5,PM25_R&P_TEOM,,,,20.23352,20.2,PM10_R&P_TEOM
2013-03-06 13:00:00,2013-03-06,13:00,Golden Helipad,E292149,4.486151,4.5,PM25_R&P_TEOM,,,,22.56637,22.6,PM10_R&P_TEOM
2013-03-06 14:00:00,2013-03-06,14:00,Golden Helipad,E292149,1.282716,1.3,PM25_R&P_TEOM,,,,19.77895,19.8,PM10_R&P_TEOM
2013-03-06 15:00:00,2013-03-06,15:00,Golden Helipad,E292149,1.404464,1.4,PM25_R&P_TEOM,0.549825,0.5,PM25_SHARP5030i,36.82652,36.8,PM10_R&P_TEOM
2013-03-06 16:00:00,2013-03-06,16:00,Golden Helipad,E292149,4.833196,4.8,PM25_R&P_TEOM,0.625054,0.6,PM25_SHARP5030i,18.37252,18.4,PM10_R&P_TEOM
2013-03-06 17:00:00,2013-03-06,17:00,Golden Helipad,E292149,2.484118,2.5,PM25_R&P_TEOM,0.653231,0.7,PM25_SHARP5030i,23.51092,23.5,PM10_R&P_TEOM
2013-03-06 18:00:00,2013-03-06,18:00,Golden Helipad,E292149,4.056266,4.1,PM25_R&P_TEOM,0.993188,1,PM25_SHARP5030i,33.94666,33.9,PM10_R&P_TEOM
2013-03-06 19:00:00,2013-03-06,19:00,Golden Helipad,E292149,7.339046,7.3,PM25_R&P_TEOM,1.49756,1.5,PM25_SHARP5030i,56.4765,56.5,PM10_R&P_TEOM
2013-03-06 20:00:00,2013-03-06,20:00,Golden Helipad,E292149,8.352631,8.4,PM25_R&P_TEOM,2.642879,2.6,PM25_SHARP5030i,29.24171,29.2,PM10_R&P_TEOM
2013-03-06 21:00:00,2013-03-06,21:00,Golden Helipad,E292149,9.236143,9.2,PM25_R&P_TEOM,3.398554,3.4,PM25_SHARP5030i,21.45389,21.5,PM10_R&P_TEOM
2013-03-06 22:00:00,2013-03-06,22:00,Golden Helipad,E292149,9.652455,9.7,PM25_R&P_TEOM,3.759044,3.8,PM25_SHARP5030i,19.36045,19.4,PM10_R&P_TEOM
2013-03-06 23:00:00,2013-03-06,23:00,Golden Helipad,E292149,7.697473,7.7,PM25_R&P_TEOM,2.953357,3,PM25_SHARP5030i,16.01924,16,PM10_R&P_TEOM
2013-03-07 00:00:00,2013-03-06,24:00,Golden Helipad,E292149,7.087386,7.1,PM25_R&P_TEOM,2.742259,2.7,PM25_SHARP5030i,14.03555,14,PM10_R&P_TEOM
2013-03-07 01:00:00,2013-03-07,01:00,Golden Helipad,E292149,6.085319,6.1,PM25_R&P_TEOM,6.80083,6.8,PM25_SHARP5030i,11.90116,11.9,PM10_R&P_TEOM
2013-03-07 02:00:00,2013-03-07,02:00,Golden Helipad,E292149,8.814897,8.8,PM25_R&P_TEOM,28.15588,28.2,PM25_SHARP5030i,14.83403,14.8,PM10_R&P_TEOM
2013-03-07 03:00:00,2013-03-07,03:00,Golden Helipad,E292149,5.49515,5.5,PM25_R&P_TEOM,15.33088,15.3,PM25_SHARP5030i,12.93527,12.9,PM10_R&P_TEOM
2013-03-07 04:00:00,2013-03-07,04:00,Golden Helipad,E292149,5.280213,5.3,PM25_R&P_TEOM,14.1443,14.1,PM25_SHARP5030i,13.35537,13.4,PM10_R&P_TEOM
2013-03-07 05:00:00,2013-03-07,05:00,Golden Helipad,E292149,5.604988,5.6,PM25_R&P_TEOM,15.72456,15.7,PM25_SHARP5030i,12.63912,12.6,PM10_R&P_TEOM
2013-03-07 06:00:00,2013-03-07,06:00,Golden Helipad,E292149,9.635216,9.6,PM25_R&P_TEOM,25.5694,25.6,PM25_SHARP5030i,16.39732,16.4,PM10_R&P_TEOM
