DATE_PST,DATE,TIME,STATION_NAME,EMS_ID,PM25_RAW,PM25,PM25_INSTRUMENT,PM25_2_RAW,PM25_2,PM25_2_INSTRUMENT,PM10_RAW,PM10,PM10_INSTRUMENT
2015-01-01 14:00:00,2015-01-01,14:00,Golden Helipad,E292149,5.621594,5.6,PM25_SHARP5030i,4.197144,4.2,PM25_R&P_TEOM,10.01387,10,PM10_R&P_TEOM
2015-01-01 15:00:00,2015-01-01,15:00,Golden Helipad,E292149,5.836452,5.8,PM25_SHARP5030i,4.218276,4.2,PM25_R&P_TEOM,10.09069,10.1,PM10_R&P_TEOM
2015-01-01 16:00:00,2015-01-01,16:00,Golden Helipad,E292149,8.704357,8.7,PM25_SHARP5030i,4.974851,5,PM25_R&P_TEOM,12.20172,12.2,PM10_R&P_TEOM
2015-01-01 17:00:00,2015-01-01,17:00,Golden Helipad,E292149,8.288598,8.3,PM25_SHARP5030i,5.191534,5.2,PM25_R&P_TEOM,10.66862,10.7,PM10_R&P_TEOM
2015-01-01 18:00:00,2015-01-01,18:00,Golden Helipad,E292149,8.036704,8,PM25_SHARP5030i,5.452383,5.5,PM25_R&P_TEOM,10.16947,10.2,PM10_R&P_TEOM
2015-01-01 19:00:00,2015-01-01,19:00,Golden Helipad,E292149,7.814268,7.8,PM25_SHARP5030i,5.649073,5.6,PM25_R&P_TEOM,9.756752,9.8,PM10_R&P_TEOM
2015-01-01 20:00:00,2015-01-01,20:00,Golden Helipad,E292149,8.095149,8.1,PM25_SHARP5030i,4.921833,4.9,PM25_R&P_TEOM,9.261499,9.3,PM10_R&P_TEOM
2015-01-01 21:00:00,2015-01-01,21:00,Golden Helipad,E292149,8.308503,8.3,PM25_SHARP5030i,4.584321,4.6,PM25_R&P_TEOM,7.706827,7.7,PM10_R&P_TEOM
2015-01-01 22:00:00,2015-01-01,22:00,Golden Helipad,E292149,7.764886,7.8,PM25_SHARP5030i,3.63718,3.6,PM25_R&P_TEOM,7.111124,7.1,PM10_R&P_TEOM
2015-01-01 23:00:00,2015-01-01,23:00,Golden Helipad,E292149,7.423638,7.4,PM25_SHARP5030i,3.140661,3.1,PM25_R&P_TEOM,6.857995,6.9,PM10_R&P_TEOM
2015-01-02 00:00:00,2015-01-01,24:00,Golden Helipad,E292149,6.081757,6.1,PM25_SHARP5030i,2.173228,2.2,PM25_R&P_TEOM,5.288091,5.3,PM10_R&P_TEOM
2015-01-02 01:00:00,2015-01-02,01:00,Golden Helipad,E292149,5.620394,5.6,PM25_SHARP5030i,2.91361,2.9,PM25_R&P_TEOM,6.396111,6.4,PM10_R&P_TEOM
2015-01-02 02:00:00,2015-01-02,02:00,Golden Helipad,E292149,4.80502,4.8,PM25_SHARP5030i,3.164781,3.2,PM25_R&P_TEOM,7.1078,7.1,PM10_R&P_TEOM
2015-01-02 03:00:00,2015-01-02,03:00,Golden Helipad,E292149,4.789698,4.8,PM25_SHARP5030i,3.657691,3.7,PM25_R&P_TEOM,10.39199,10.4,PM10_R&P_TEOM
2015-01-02 04:00:00,2015-01-02,04:00,Golden Helipad,E292149,4.612596,4.6,PM25_SHARP5030i,2.382889,2.4,PM25_R&P_TEOM,24.56649,24.6,PM10_R&P_TEOM
2015-01-02 05:00:00,2015-01-02,05:00,Golden Helipad,E292149,4.3181,4.3,PM25_SHARP5030i,1.377717,1.4,PM25_R&P_TEOM,20.58573,20.6,PM10_R&P_TEOM
2015-01-02 06:00:00,2015-01-02,06:00,Golden Helipad,E292149,4.020996,4,PM25_SHARP5030i,1.419638,1.4,PM25_R&P_TEOM,17.15138,17.2,PM10_R&P_TEOM
2015-01-02 07:00:00,2015-01-02,07:00,Golden Helipad,E292149,4.189075,4.2,PM25_SHARP5030i,1.847985,1.8,PM25_R&P_TEOM,9.463363,9.5,PM10_R&P_TEOM
2015-01-02 08:00:00,2015-01-02,08:00,Golden Helipad,E292149,5.606715,5.6,PM25_SHARP5030i,2.920742,2.9,PM25_R&P_TEOM,16.79299,16.8,PM10_R&P_TEOM
2015-01-02 09:00:00,2015-01-02,09:00,Golden Helipad,E292149,9.120491,9.1,PM25_SHARP5030i,4.100378,4.1,PM25_R&P_TEOM,11.60221,11.6,PM10_R&P_TEOM
2015-01-02 10:00:00,2015-01-02,10:00,Golden Helipad,E292149,14.31548,14.3,PM25_SHARP5030i,7.825733,7.8,PM25_R&P_TEOM,13.10043,13.1,PM10_R&P_TEOM
2015-01-02 11:00:00,2015-01-02,11:00,Golden Helipad,E292149,7.632863,7.6,PM25_SHARP5030i,3.541059,3.5,PM25_R&P_TEOM,8.059999,8.1,PM10_R&P_TEOM
2015-01-02 12:00:00,2015-01-02,12:00,Golden Helipad,E292149,7.592201,7.6,PM25_SHARP5030i,4.507238,4.5,PM25_R&P_TEOM,10.67579,10.7,PM10_R&P_TEOM
2015-01-02 13:00:00,2015-01-02,13:00,Golden Helipad,E292149,5.43862,5.4,PM25_SHARP5030i,3.022701,3,PM25_R&P_TEOM,19.8409,19.8,PM10_R&P_TEOM
2015-01-02 14:00:00,2015-01-02,14:00,Golden Helipad,E292149,5.597458,5.6,PM25_SHARP5030i,3.615705,3.6,PM25_R&P_TEOM,6.814114,6.8,PM10_R&P_TEOM
2015-01-02 15:00:00,2015-01-02,15:00,Golden Helipad,E292149,6.940311,6.9,PM25_SHARP5030i,3.630624,3.6,PM25_R&P_TEOM,6.752079,6.8,PM10_R&P_TEOM
2015-01-02 16:00:00,2015-01-02,16:00,Golden Helipad,E292149,14.63821,14.6,PM25_SHARP5030i,7.221034,7.2,PM25_R&P_TEOM,11.59921,11.6,PM10_R&P_TEOM
2015-01-02 17:00:00,2015-01-02,17:00,Golden Helipad,E292149,9.042683,9,PM25_SHARP5030i,5.967482,6,PM25_R&P_TEOM,10.51346,10.5,PM10_R&P_TEOM
2015-01-02 18:00:00,2015-01-02,18:00,Golden Helipad,E292149,17.90487,17.9,PM25_SHARP5030i,8.844985,8.8,PM25_R&P_TEOM,13.33753,13.3,PM10_R&P_TEOM
2015-01-02 19:00:00,2015-01-02,19:00,Golden Helipad,E292149,28.47967,28.5,PM25_SHARP5030i,13.6962,13.7,PM25_R&P_TEOM,18.93601,18.9,PM10_R&P_TEOM
2015-01-02 20:00:00,2015-01-02,20:00,Golden Helipad,E292149,17.13358,17.1,PM25_SHARP5030i,7.915056,7.9,PM25_R&P_TEOM,13.37744,13.4,PM10_R&P_TEOM
2015-01-02 21:00:00,2015-01-02,21:00,Golden Helipad,E292149,23.90981,23.9,PM25_SHARP5030i,13.01203,13,PM25_R&P_TEOM,19.43375,19.4,PM10_R&P_TEOM
2015-01-02 22:00:00,2015-01-02,22:00,Golden Helipad,E292149,31.26438,31.3,PM25_SHARP5030i,14.46286,14.5,PM25_R&P_TEOM,20.79678,20.8,PM10_R&P_TEOM
2015-01-02 23:00:00,2015-01-02,23:00,Golden Helipad,E292149,27.61363,27.6,PM25_SHARP5030i,18.35026,18.4,PM25_R&P_TEOM,23.6561,23.7,PM10_R&P_TEOM
2015-01-03 00:00:00,2015-01-02,24:00,Golden Helipad,E292149,38.88315,38.9,PM25_SHARP5030i,21.30137,21.3,PM25_R&P_TEOM,26.46241,26.5,PM10_R&P_TEOM
2015-01-03 01:00:00,2015-01-03,01:00,Golden Helipad,E292149,42.66243,42.7,PM25_SHARP5030i,20.77014,20.8,PM25_R&P_TEOM,28.48369,28.5,PM10_R&P_TEOM
2015-01-03 02:00:00,2015-01-03,02:00,Golden Helipad,E292149,15.03531,15,PM25_SHARP5030i,7.462494,7.5,PM25_R&P_TEOM,11.78378,11.8,PM10_R&P_TEOM
2015-01-03 03:00:00,2015-01-03,03:00,Golden Helipad,E292149,19.07631,19.1,PM25_SHARP5030i,9.242754,9.2,PM25_R&P_TEOM,14.33211,14.3,PM10_R&P_TEOM
2015-01-03 04:00:00,2015-01-03,04:00,Golden Helipad,E292149,18.08679,18.1,PM25_SHARP5030i,12.05306,12.1,PM25_R&P_TEOM,15.31921,15.3,PM10_R&P_TEOM
2015-01-03 05:00:00,2015-01-03,05:00,Golden Helipad,E292149,16.28611,16.3,PM25_SHARP5030i,9.275473,9.3,PM25_R&P_TEOM,14.18511,14.2,PM10_R&P_TEOM
2015-01-03 06:00:00,2015-01-03,06:00,Golden Helipad,E292149,23.76752,23.8,PM25_SHARP5030i,14.24735,14.2,PM25_R&P_TEOM,17.55659,17.6,PM10_R&P_TEOM
2015-01-03 07:00:00,2015-01-03,07:00,Golden Helipad,E292149,20.50799,20.5,PM25_SHARP5030i,13.25318,13.3,PM25_R&P_TEOM,17.84569,17.8,PM10_R&P_TEOM
2015-01-03 08:00:00,2015-01-03,08:00,Golden Helipad,E292149,20.75527,20.8,PM25_SHARP5030i,12.09427,12.1,PM25_R&P_TEOM,18.97124,19,PM10_R&P_TEOM
2015-01-03 09:00:00,2015-01-03,09:00,Golden Helipad,E292149,10.0432,10,PM25_SHARP5030i,4.447825,4.4,PM25_R&P_TEOM,9.975819,10,PM10_R&P_TEOM
2015-01-03 10:00:00,2015-01-03,10:00,Golden Helipad,E292149,2.158993,2.2,PM25_SHARP5030i,0,0,PM25_R&P_TEOM,9.406411,9.4,PM10_R&P_TEOM
2015-01-03 11:00:00,2015-01-03,11:00,Golden Helipad,E292149,1.911561,1.9,PM25_SHARP5030i,0.339769,0.3,PM25_R&P_TEOM,9.196186,9.2,PM10_R&P_TEOM
2015-01-03 12:00:00,2015-01-03,12:00,Golden Helipad,E292149,1.963587,2,PM25_SHARP5030i,0,0,PM25_R&P_TEOM,25.21183,25.2,PM10_R&P_TEOM
2015-01-03 13:00:00,2015-01-03,13:00,Golden Helipad,E292149,2.03689,2,PM25_SHARP5030i,0,0,PM25_R&P_TEOM,26.94303,26.9,PM10_R&P_TEOM
2015-01-03 14:00:00,2015-01-03,14:00,Golden Helipad,E292149,1.745282,1.7,PM25_SHARP5030i,0,0,PM25_R&P_TEOM,5.701242,5.7,PM10_R&P_TEOM
2015-01-03 15:00:00,2015-01-03,15:00,Golden Helipad,E292149,1.642199,1.6,PM25_SHARP5030i,0,0,PM25_R&P_TEOM,5.938258,5.9,PM10_R&P_TEOM
2015-01-03 16:00:00,2015-01-03,16:00,Golden Helipad,E292149,2.13258,2.1,PM25_SHARP5030i,0,0,PM25_R&P_TEOM,6.242101,6.2,PM10_R&P_TEOM
2015-01-03 17:00:00,2015-01-03,17:00,Golden Helipad,E292149,1.332216,1.3,PM25_SHARP5030i,0.986532,1,PM25_R&P_TEOM,4.877771,4.9,PM10_R&P_TEOM
2015-01-03 18:00:00,2015-01-03,18:00,Golden Helipad,E292149,1.944478,1.9,PM25_SHARP5030i,1.250784,1.3,PM25_R&P_TEOM,4.732019,4.7,PM10_R&P_TEOM
2015-01-03 19:00:00,2015-01-03,19:00,Golden Helipad,E292149,2.382056,2.4,PM25_SHARP5030i,2.329756,2.3,PM25_R&P_TEOM,9.099757,9.1,PM10_R&P_TEOM
2015-01-03 20:00:00,2015-01-03,20:00,Golden Helipad,E292149,2.521464,2.5,PM25_SHARP5030i,1.484719,1.5,PM25_R&P_TEOM,7.836216,7.8,PM10_R&P_TEOM
2015-01-03 21:00:00,2015-01-03,21:00,Golden Helipad,E292149,2.089512,2.1,PM25_SHARP5030i,0.484504,0.5,PM25_R&P_TEOM,3.765316,3.8,PM10_R&P_TEOM
2015-01-03 22:00:00,2015-01-03,22:00,Golden Helipad,E292149,4.062837,4.1,PM25_SHARP5030i,4.461029,4.5,PM25_R&P_TEOM,7.169953,7.2,PM10_R&P_TEOM
2015-01-03 23:00:00,2015-01-03,23:00,Golden Helipad,E292149,4.183073,4.2,PM25_SHARP5030i,3.796813,3.8,PM25_R&P_TEOM,8.731083,8.7,PM10_R&P_TEOM
2015-01-04 00:00:00,2015-01-03,24:00,Golden Helipad,E292149,3.059235,3.1,PM25_SHARP5030i,0.240461,0.2,PM25_R&P_TEOM,7.099204,7.1,PM10_R&P_TEOM
2015-01-04 01:00:00,2015-01-04,01:00,Golden Helipad,E292149,2.747184,2.7,PM25_SHARP5030i,3.391917,3.4,PM25_R&P_TEOM,10.16227,10.2,PM10_R&P_TEOM
2015-01-04 02:00:00,2015-01-04,02:00,Golden Helipad,E292149,2.485655,2.5,PM25_SHARP5030i,1.545245,1.5,PM25_R&P_TEOM,7.36743,7.4,PM10_R&P_TEOM
2015-01-04 03:00:00,2015-01-04,03:00,Golden Helipad,E292149,3.093102,3.1,PM25_SHARP5030i,1.456485,1.5,PM25_R&P_TEOM,6.490807,6.5,PM10_R&P_TEOM
2015-01-04 04:00:00,2015-01-04,04:00,Golden Helipad,E292149,2.16185,2.2,PM25_SHARP5030i,0.541966,0.5,PM25_R&P_TEOM,7.408032,7.4,PM10_R&P_TEOM
2015-01-04 05:00:00,2015-01-04,05:00,Golden Helipad,E292149,1.812124,1.8,PM25_SHARP5030i,1.034379,1,PM25_R&P_TEOM,5.302657,5.3,PM10_R&P_TEOM
2015-01-04 06:00:00,2015-01-04,06:00,Golden Helipad,E292149,2.688179,2.7,PM25_SHARP5030i,1.663393,1.7,PM25_R&P_TEOM,3.865932,3.9,PM10_R&P_TEOM
2015-01-04 07:00:00,2015-01-04,07:00,Golden Helipad,E292149,2.01268,2,PM25_SHARP5030i,0,0,PM25_R&P_TEOM,5.509002,5.5,PM10_R&P_TEOM
2015-01-04 08:00:00,2015-01-04,08:00,Golden Helipad,E292149,1.651888,1.7,PM25_SHARP5030i,0.130697,0.1,PM25_R&P_TEOM,4.34084,4.3,PM10_R&P_TEOM
2015-01-04 09:00:00,2015-01-04,09:00,Golden Helipad,E292149,1.971395,2,PM25_SHARP5030i,1.095348,1.1,PM25_R&P_TEOM,4.804694,4.8,PM10_R&P_TEOM
2015-01-04 10:00:00,2015-01-04,10:00,Golden Helipad,E292149,2.477627,2.5,PM25_SHARP5030i,1.063549,1.1,PM25_R&P_TEOM,4.05756,4.1,PM10_R&P_TEOM
2015-01-04 11:00:00,2015-01-04,11:00,Golden Helipad,E292149,2.511368,2.5,PM25_SHARP5030i,2.009926,2,PM25_R&P_TEOM,3.343611,3.3,PM10_R&P_TEOM
2015-01-04 12:00:00,2015-01-04,12:00,Golden Helipad,E292149,2.418704,2.4,PM25_SHARP5030i,4.178083,4.2,PM25_R&P_TEOM,3.863095,3.9,PM10_R&P_TEOM
2015-01-04 13:00:00,2015-01-04,13:00,Golden Helipad,E292149,2.793065,2.8,PM25_SHARP5030i,3.041595,3,PM25_R&P_TEOM,4.998682,5,PM10_R&P_TEOM
2015-01-04 14:00:00,2015-01-04,14:00,Golden Helipad,E292149,4.721024,4.7,PM25_SHARP5030i,3.806457,3.8,PM25_R&P_TEOM,7.218798,7.2,PM10_R&P_TEOM
2015-01-04 15:00:00,2015-01-04,15:00,Golden Helipad,E292149,6.11216,6.1,PM25_SHARP5030i,7.363221,7.4,PM25_R&P_TEOM,9.25004,9.3,PM10_R&P_TEOM
2015-01-04 16:00:00,2015-01-04,16:00,Golden Helipad,E292149,11.29727,11.3,PM25_SHARP5030i,7.279328,7.3,PM25_R&P_TEOM,8.778118,8.8,PM10_R&P_TEOM
2015-01-04 17:00:00,2015-01-04,17:00,Golden Helipad,E292149,10.22113,10.2,PM25_SHARP5030i,4.993449,5,PM25_R&P_TEOM,12.29465,12.3,PM10_R&P_TEOM
2015-01-04 18:00:00,2015-01-04,18:00,Golden Helipad,E292149,7.826798,7.8,PM25_SHARP5030i,3.495948,3.5,PM25_R&P_TEOM,13.25009,13.3,PM10_R&P_TEOM
2015-01-04 19:00:00,2015-01-04,19:00,Golden Helipad,E292149,6.012051,6,PM25_SHARP5030i,1.916905,1.9,PM25_R&P_TEOM,7.373546,7.4,PM10_R&P_TEOM
2015-01-04 20:00:00,2015-01-04,20:00,Golden Helipad,E292149,11.53193,11.5,PM25_SHARP5030i,3.206392,3.2,PM25_R&P_TEOM,35.02792,35,PM10_R&P_TEOM
2015-01-04 21:00:00,2015-01-04,21:00,Golden Helipad,E292149,8.091146,8.1,PM25_SHARP5030i,3.454674,3.5,PM25_R&P_TEOM,8.465846,8.5,PM10_R&P_TEOM
2015-01-04 22:00:00,2015-01-04,22:00,Golden Helipad,E292149,12.93486,12.9,PM25_SHARP5030i,4.8866,4.9,PM25_R&P_TEOM,14.44134,14.4,PM10_R&P_TEOM
2015-01-04 23:00:00,2015-01-04,23:00,Golden Helipad,E292149,12.26744,12.3,PM25_SHARP5030i,4.030265,4,PM25_R&P_TEOM,30.79876,30.8,PM10_R&P_TEOM
2015-01-05 00:00:00,2015-01-04,24:00,Golden Helipad,E292149,5.27738,5.3,PM25_SHARP5030i,2.537112,2.5,PM25_R&P_TEOM,13.50035,13.5,PM10_R&P_TEOM
2015-01-05 01:00:00,2015-01-05,01:00,Golden Helipad,E292149,7.085358,7.1,PM25_SHARP5030i,3.404428,3.4,PM25_R&P_TEOM,11.35004,11.4,PM10_R&P_TEOM
2015-01-05 02:00:00,2015-01-05,02:00,Golden Helipad,E292149,3.65964,3.7,PM25_SHARP5030i,1.779824,1.8,PM25_R&P_TEOM,7.969013,8,PM10_R&P_TEOM
2015-01-05 03:00:00,2015-01-05,03:00,Golden Helipad,E292149,3.531402,3.5,PM25_SHARP5030i,2.639408,2.6,PM25_R&P_TEOM,7.417966,7.4,PM10_R&P_TEOM
2015-01-05 04:00:00,2015-01-05,04:00,Golden Helipad,E292149,2.432687,2.4,PM25_SHARP5030i,0.989476,1,PM25_R&P_TEOM,5.367908,5.4,PM10_R&P_TEOM
2015-01-05 05:00:00,2015-01-05,05:00,Golden Helipad,E292149,3.244699,3.2,PM25_SHARP5030i,1.600075,1.6,PM25_R&P_TEOM,5.570381,5.6,PM10_R&P_TEOM
2015-01-05 06:00:00,2015-01-05,06:00,Golden Helipad,E292149,12.5382,12.5,PM25_SHARP5030i,7.128909,7.1,PM25_R&P_TEOM,12.91049,12.9,PM10_R&P_TEOM
2015-01-05 07:00:00,2015-01-05,07:00,Golden Helipad,E292149,8.055974,8.1,PM25_SHARP5030i,2.963058,3,PM25_R&P_TEOM,10.15153,10.2,PM10_R&P_TEOM
2015-01-05 08:00:00,2015-01-05,08:00,Golden Helipad,E292149,21.79355,21.8,PM25_SHARP5030i,10.77077,10.8,PM25_R&P_TEOM,20.00669,20,PM10_R&P_TEOM
2015-01-05 09:00:00,2015-01-05,09:00,Golden Helipad,E292149,6.619061,6.6,PM25_SHARP5030i,6.021056,6,PM25_R&P_TEOM,13.52188,13.5,PM10_R&P_TEOM
2015-01-05 10:00:00,2015-01-05,10:00,Golden Helipad,E292149,8.012866,8,PM25_SHARP5030i,6.173696,6.2,PM25_R&P_TEOM,13.91867,13.9,PM10_R&P_TEOM
2015-01-05 11:00:00,2015-01-05,11:00,Golden Helipad,E292149,8.611695,8.6,PM25_SHARP5030i,8.329751,8.3,PM25_R&P_TEOM,12.03029,12,PM10_R&P_TEOM
2015-01-05 12:00:00,2015-01-05,12:00,Golden Helipad,E292149,10.16573,10.2,PM25_SHARP5030i,10.69713,10.7,PM25_R&P_TEOM,13.19703,13.2,PM10_R&P_TEOM
2015-01-05 13:00:00,2015-01-05,13:00,Golden Helipad,E292149,10.87437,10.9,PM25_SHARP5030i,7.46292,7.5,PM25_R&P_TEOM,15.2129,15.2,PM10_R&P_TEOM
2015-01-05 14:00:00,2015-01-05,14:00,Golden Helipad,E292149,5.316287,5.3,PM25_SHARP5030i,3.543936,3.5,PM25_R&P_TEOM,7.824169,7.8,PM10_R&P_TEOM
2015-01-05 15:00:00,2015-01-05,15:00,Golden Helipad,E292149,7.803213,7.8,PM25_SHARP5030i,5.412538,5.4,PM25_R&P_TEOM,9.711971,9.7,PM10_R&P_TEOM
2015-01-05 16:00:00,2015-01-05,16:00,Golden Helipad,E292149,7.583353,7.6,PM25_SHARP5030i,6.204485,6.2,PM25_R&P_TEOM,9.781924,9.8,PM10_R&P_TEOM
2015-01-05 17:00:00,2015-01-05,17:00,Golden Helipad,E292149,14.87544,14.9,PM25_SHARP5030i,8.972003,9,PM25_R&P_TEOM,12.7092,12.7,PM10_R&P_TEOM
2015-01-05 18:00:00,2015-01-05,18:00,Golden Helipad,E292149,16.68021,16.7,PM25_SHARP5030i,11.33707,11.3,PM25_R&P_TEOM,15.93047,15.9,PM10_R&P_TEOM
2015-01-05 19:00:00,2015-01-05,19:00,Golden Helipad,E292149,17.5164,17.5,PM25_SHARP5030i,9.141044,9.1,PM25_R&P_TEOM,11.49475,11.5,PM10_R&P_TEOM
2015-01-05 20:00:00,2015-01-05,20:00,Golden Helipad,E292149,6.756667,6.8,PM25_SHARP5030i,2.641808,2.6,PM25_R&P_TEOM,6.051754,6.1,PM10_R&P_TEOM
2015-01-05 21:00:00,2015-01-05,21:00,Golden Helipad,E292149,8.17273,8.2,PM25_SHARP5030i,4.634593,4.6,PM25_R&P_TEOM,6.399689,6.4,PM10_R&P_TEOM
2015-01-05 22:00:00,2015-01-05,22:00,Golden Helipad,E292149,28.14109,28.1,PM25_SHARP5030i,12.73348,12.7,PM25_R&P_TEOM,15.46461,15.5,PM10_R&P_TEOM
2015-01-05 23:00:00,2015-01-05,23:00,Golden Helipad,E292149,16.20208,16.2,PM25_SHARP5030i,9.305849,9.3,PM25_R&P_TEOM,11.36647,11.4,PM10_R&P_TEOM
2015-01-06 00:00:00,2015-01-05,24:00,Golden Helipad,E292149,22.89035,22.9,PM25_SHARP5030i,14.42351,14.4,PM25_R&P_TEOM,17.4869,17.5,PM10_R&P_TEOM
2015-01-06 01:00:00,2015-01-06,01:00,Golden Helipad,E292149,18.21914,18.2,PM25_SHARP5030i,11.20986,11.2,PM25_R&P_TEOM,14.72608,14.7,PM10_R&P_TEOM
2015-01-06 02:00:00,2015-01-06,02:00,Golden Helipad,E292149,17.45018,17.5,PM25_SHARP5030i,10.71461,10.7,PM25_R&P_TEOM,14.91127,14.9,PM10_R&P_TEOM
2015-01-06 03:00:00,2015-01-06,03:00,Golden Helipad,E292149,16.80498,16.8,PM25_SHARP5030i,9.247306,9.2,PM25_R&P_TEOM,14.45446,14.5,PM10_R&P_TEOM
2015-01-06 04:00:00,2015-01-06,04:00,Golden Helipad,E292149,15.37423,15.4,PM25_SHARP5030i,9.010106,9,PM25_R&P_TEOM,12.34523,12.3,PM10_R&P_TEOM
2015-01-06 05:00:00,2015-01-06,05:00,Golden Helipad,E292149,12.71437,12.7,PM25_SHARP5030i,6.584228,6.6,PM25_R&P_TEOM,10.34126,10.3,PM10_R&P_TEOM
2015-01-06 06:00:00,2015-01-06,06:00,Golden Helipad,E292149,8.544797,8.5,PM25_SHARP5030i,3.799333,3.8,PM25_R&P_TEOM,7.324041,7.3,PM10_R&P_TEOM
2015-01-06 07:00:00,2015-01-06,07:00,Golden Helipad,E292149,7.820274,7.8,PM25_SHARP5030i,3.583585,3.6,PM25_R&P_TEOM,8.096021,8.1,PM10_R&P_TEOM
2015-01-06 08:00:00,2015-01-06,08:00,Golden Helipad,E292149,5.509737,5.5,PM25_SHARP5030i,2.092878,2.1,PM25_R&P_TEOM,7.643776,7.6,PM10_R&P_TEOM
2015-01-06 09:00:00,2015-01-06,09:00,Golden Helipad,E292149,5.699109,5.7,PM25_SHARP5030i,3.663351,3.7,PM25_R&P_TEOM,10.90719,10.9,PM10_R&P_TEOM
2015-01-06 10:00:00,2015-01-06,10:00,Golden Helipad,E292149,7.823903,7.8,PM25_SHARP5030i,4.477313,4.5,PM25_R&P_TEOM,10.79692,10.8,PM10_R&P_TEOM
2015-01-06 11:00:00,2015-01-06,11:00,Golden Helipad,E292149,8.347813,8.3,PM25_SHARP5030i,6.777266,6.8,PM25_R&P_TEOM,11.33951,11.3,PM10_R&P_TEOM
2015-01-06 12:00:00,2015-01-06,12:00,Golden Helipad,E292149,5.362049,5.4,PM25_SHARP5030i,4.932776,4.9,PM25_R&P_TEOM,9.589372,9.6,PM10_R&P_TEOM
2015-01-06 13:00:00,2015-01-06,13:00,Golden Helipad,E292149,5.04913,5,PM25_SHARP5030i,5.647924,5.6,PM25_R&P_TEOM,10.49181,10.5,PM10_R&P_TEOM
2015-01-06 14:00:00,2015-01-06,14:00,Golden Helipad,E292149,6.439013,6.4,PM25_SHARP5030i,6.608032,6.6,PM25_R&P_TEOM,12.20869,12.2,PM10_R&P_TEOM
2015-01-06 15:00:00,2015-01-06,15:00,Golden Helipad,E292149,6.906621,6.9,PM25_SHARP5030i,6.148556,6.1,PM25_R&P_TEOM,10.97994,11,PM10_R&P_TEOM
2015-01-06 16:00:00,2015-01-06,16:00,Golden Helipad,E292149,6.370759,6.4,PM25_SHARP5030i,3.648255,3.6,PM25_R&P_TEOM,7.973989,8,PM10_R&P_TEOM
2015-01-06 17:00:00,2015-01-06,17:00,Golden Helipad,E292149,5.753942,5.8,PM25_SHARP5030i,2.33329,2.3,PM25_R&P_TEOM,10.49568,10.5,PM10_R&P_TEOM
