DATE_PST,DATE,TIME,STATION_NAME,EMS_ID,PM25_RAW,PM25,PM25_INSTRUMENT,PM10_RAW,PM10,PM10_INSTRUMENT
2021-01-03 19:00:00,2021-01-03,19:00,Golden Helipad,E292149,7.282206,7.3,PM25_SHARP5030i,14.68826,14.7,PM10_5014i
2021-01-03 20:00:00,2021-01-03,20:00,Golden Helipad,E292149,10.82405,10.8,PM25_SHARP5030i,7.847708,7.8,PM10_5014i
2021-01-03 21:00:00,2021-01-03,21:00,Golden Helipad,E292149,28.07861,28.1,PM25_SHARP5030i,13.14884,13.1,PM10_5014i
2021-01-03 22:00:00,2021-01-03,22:00,Golden Helipad,E292149,25.93899,25.9,PM25_SHARP5030i,32.06864,32.1,PM10_5014i
2021-01-03 23:00:00,2021-01-03,23:00,Golden Helipad,E292149,19.96384,20,PM25_SHARP5030i,22.07233,22.1,PM10_5014i
2021-01-04 00:00:00,2021-01-03,24:00,Golden Helipad,E292149,25.09159,25.1,PM25_SHARP5030i,17.74419,17.7,PM10_5014i
2021-01-04 01:00:00,2021-01-04,01:00,Golden Helipad,E292149,5.589737,5.6,PM25_SHARP5030i,28.03998,28,PM10_5014i
2021-01-04 02:00:00,2021-01-04,02:00,Golden Helipad,E292149,4.904366,4.9,PM25_SHARP5030i,12.41956,12.4,PM10_5014i
2021-01-04 03:00:00,2021-01-04,03:00,Golden Helipad,E292149,7.607139,7.6,PM25_SHARP5030i,7.295742,7.3,PM10_5014i
2021-01-04 04:00:00,2021-01-04,04:00,Golden Helipad,E292149,7.885385,7.9,PM25_SHARP5030i,4.973918,5,PM10_5014i
2021-01-04 05:00:00,2021-01-04,05:00,Golden Helipad,E292149,16.0158,16,PM25_SHARP5030i,5.579047,5.6,PM10_5014i
2021-01-04 06:00:00,2021-01-04,06:00,Golden Helipad,E292149,7.341468,7.3,PM25_SHARP5030i,10.0371,10,PM10_5014i
2021-01-04 07:00:00,2021-01-04,07:00,Golden Helipad,E292149,8.606183,8.6,PM25_SHARP5030i,3.971409,4,PM10_5014i
2021-01-04 08:00:00,2021-01-04,08:00,Golden Helipad,E292149,15.06159,15.1,PM25_SHARP5030i,9.29489,9.3,PM10_5014i
2021-01-04 09:00:00,2021-01-04,09:00,Golden Helipad,E292149,7.010836,7,PM25_SHARP5030i,6.897624,6.9,PM10_5014i
2021-01-04 10:00:00,2021-01-04,10:00,Golden Helipad,E292149,5.807293,5.8,PM25_SHARP5030i,4.860189,4.9,PM10_5014i
2021-01-04 11:00:00,2021-01-04,11:00,Golden Helipad,E292149,4.16915,4.2,PM25_SHARP5030i,0.869675,0.9,PM10_5014i
2021-01-04 12:00:00,2021-01-04,12:00,Golden Helipad,E292149,1.478333,1.5,PM25_SHARP5030i,0.406973,0.4,PM10_5014i
2021-01-04 13:00:00,2021-01-04,13:00,Golden Helipad,E292149,1.639183,1.6,PM25_SHARP5030i,0.470611,0.5,PM10_5014i
2021-01-04 14:00:00,2021-01-04,14:00,Golden Helipad,E292149,3.751137,3.8,PM25_SHARP5030i,5.527207,5.5,PM10_5014i
2021-01-04 15:00:00,2021-01-04,15:00,Golden Helipad,E292149,6.5415,6.5,PM25_SHARP5030i,3.189425,3.2,PM10_5014i
2021-01-04 16:00:00,2021-01-04,16:00,Golden Helipad,E292149,7.549662,7.5,PM25_SHARP5030i,7.701404,7.7,PM10_5014i
2021-01-04 17:00:00,2021-01-04,17:00,Golden Helipad,E292149,10.63966,10.6,PM25_SHARP5030i,9.243293,9.2,PM10_5014i
2021-01-04 18:00:00,2021-01-04,18:00,Golden Helipad,E292149,6.682416,6.7,PM25_SHARP5030i,7.597268,7.6,PM10_5014i
2021-01-04 19:00:00,2021-01-04,19:00,Golden Helipad,E292149,6.714604,6.7,PM25_SHARP5030i,7.574573,7.6,PM10_5014i
2021-01-04 20:00:00,2021-01-04,20:00,Golden Helipad,E292149,4.568171,4.6,PM25_SHARP5030i,6.91078,6.9,PM10_5014i
2021-01-04 21:00:00,2021-01-04,21:00,Golden Helipad,E292149,3.903923,3.9,PM25_SHARP5030i,2.715394,2.7,PM10_5014i
2021-01-04 22:00:00,2021-01-04,22:00,Golden Helipad,E292149,3.489927,3.5,PM25_SHARP5030i,5.460322,5.5,PM10_5014i
2021-01-04 23:00:00,2021-01-04,23:00,Golden Helipad,E292149,3.395229,3.4,PM25_SHARP5030i,5.836194,5.8,PM10_5014i
2021-01-05 00:00:00,2021-01-04,24:00,Golden Helipad,E292149,2.991329,3,PM25_SHARP5030i,3.039427,3,PM10_5014i
2021-01-05 01:00:00,2021-01-05,01:00,Golden Helipad,E292149,1.756472,1.8,PM25_SHARP5030i,3.445178,3.4,PM10_5014i
2021-01-05 02:00:00,2021-01-05,02:00,Golden Helipad,E292149,5.692914,5.7,PM25_SHARP5030i,2.621695,2.6,PM10_5014i
2021-01-05 03:00:00,2021-01-05,03:00,Golden Helipad,E292149,5.924967,5.9,PM25_SHARP5030i,10.83004,10.8,PM10_5014i
2021-01-05 04:00:00,2021-01-05,04:00,Golden Helipad,E292149,2.174385,2.2,PM25_SHARP5030i,9.42725,9.4,PM10_5014i
2021-01-05 05:00:00,2021-01-05,05:00,Golden Helipad,E292149,5.9122,5.9,PM25_SHARP5030i,10.89442,10.9,PM10_5014i
2021-01-05 06:00:00,2021-01-05,06:00,Golden Helipad,E292149,7.394861,7.4,PM25_SHARP5030i,10.34663,10.3,PM10_5014i
2021-01-05 07:00:00,2021-01-05,07:00,Golden Helipad,E292149,8.26065,8.3,PM25_SHARP5030i,7.546876,7.5,PM10_5014i
2021-01-05 08:00:00,2021-01-05,08:00,Golden Helipad,E292149,3.538387,3.5,PM25_SHARP5030i,8.236219,8.2,PM10_5014i
2021-01-05 09:00:00,2021-01-05,09:00,Golden Helipad,E292149,3.835988,3.8,PM25_SHARP5030i,5.68649,5.7,PM10_5014i
2021-01-05 10:00:00,2021-01-05,10:00,Golden Helipad,E292149,6.6654,6.7,PM25_SHARP5030i,3.386892,3.4,PM10_5014i
2021-01-05 11:00:00,2021-01-05,11:00,Golden Helipad,E292149,9.880612,9.9,PM25_SHARP5030i,7.00845,7,PM10_5014i
2021-01-05 12:00:00,2021-01-05,12:00,Golden Helipad,E292149,8.779656,8.8,PM25_SHARP5030i,11.77466,11.8,PM10_5014i
2021-01-05 13:00:00,2021-01-05,13:00,Golden Helipad,E292149,8.39107,8.4,PM25_SHARP5030i,10.80332,10.8,PM10_5014i
2021-01-05 14:00:00,2021-01-05,14:00,Golden Helipad,E292149,8.901885,8.9,PM25_SHARP5030i,7.462593,7.5,PM10_5014i
2021-01-05 15:00:00,2021-01-05,15:00,Golden Helipad,E292149,7.931465,7.9,PM25_SHARP5030i,7.988337,8,PM10_5014i
2021-01-05 16:00:00,2021-01-05,16:00,Golden Helipad,E292149,7.689405,7.7,PM25_SHARP5030i,10.21043,10.2,PM10_5014i
2021-01-05 17:00:00,2021-01-05,17:00,Golden Helipad,E292149,16.22641,16.2,PM25_SHARP5030i,10.14947,10.1,PM10_5014i
2021-01-05 18:00:00,2021-01-05,18:00,Golden Helipad,E292149,22.14172,22.1,PM25_SHARP5030i,17.84953,17.8,PM10_5014i
2021-01-05 19:00:00,2021-01-05,19:00,Golden Helipad,E292149,3.404068,3.4,PM25_SHARP5030i,9.547717,9.5,PM10_5014i
2021-01-05 20:00:00,2021-01-05,20:00,Golden Helipad,E292149,2.180604,2.2,PM25_SHARP5030i,1.545182,1.5,PM10_5014i
2021-01-05 21:00:00,2021-01-05,21:00,Golden Helipad,E292149,2.095765,2.1,PM25_SHARP5030i,0,0,PM10_5014i
2021-01-05 22:00:00,2021-01-05,22:00,Golden Helipad,E292149,2.411201,2.4,PM25_SHARP5030i,0,0,PM10_5014i
2021-01-05 23:00:00,2021-01-05,23:00,Golden Helipad,E292149,2.833394,2.8,PM25_SHARP5030i,0,0,PM10_5014i
2021-01-06 00:00:00,2021-01-05,24:00,Golden Helipad,E292149,1.108469,1.1,PM25_SHARP5030i,2.696254,2.7,PM10_5014i
2021-01-06 01:00:00,2021-01-06,01:00,Golden Helipad,E292149,1.258929,1.3,PM25_SHARP5030i,3.969511,4,PM10_5014i
2021-01-06 02:00:00,2021-01-06,02:00,Golden Helipad,E292149,0.969018,1,PM25_SHARP5030i,3.180768,3.2,PM10_5014i
2021-01-06 03:00:00,2021-01-06,03:00,Golden Helipad,E292149,1.101495,1.1,PM25_SHARP5030i,0,0,PM10_5014i
2021-01-06 04:00:00,2021-01-06,04:00,Golden Helipad,E292149,0.692384,0.7,PM25_SHARP5030i,0.68629,0.7,PM10_5014i
2021-01-06 05:00:00,2021-01-06,05:00,Golden Helipad,E292149,1.284757,1.3,PM25_SHARP5030i,1.996631,2,PM10_5014i
2021-01-06 06:00:00,2021-01-06,06:00,Golden Helipad,E292149,0.863547,0.9,PM25_SHARP5030i,0,0,PM10_5014i
2021-01-06 07:00:00,2021-01-06,07:00,Golden Helipad,E292149,1.372799,1.4,PM25_SHARP5030i,1.797829,1.8,PM10_5014i
2021-01-06 08:00:00,2021-01-06,08:00,Golden Helipad,E292149,1.68753,1.7,PM25_SHARP5030i,0,0,PM10_5014i
2021-01-06 09:00:00,2021-01-06,09:00,Golden Helipad,E292149,1.524813,1.5,PM25_SHARP5030i,4.098091,4.1,PM10_5014i
2021-01-06 10:00:00,2021-01-06,10:00,Golden Helipad,E292149,1.522567,1.5,PM25_SHARP5030i,1.298786,1.3,PM10_5014i
2021-01-06 11:00:00,2021-01-06,11:00,Golden Helipad,E292149,1.874765,1.9,PM25_SHARP5030i,0.898211,0.9,PM10_5014i
2021-01-06 12:00:00,2021-01-06,12:00,Golden Helipad,E292149,1.594346,1.6,PM25_SHARP5030i,0.230663,0.2,PM10_5014i
2021-01-06 13:00:00,2021-01-06,13:00,Golden Helipad,E292149,1.106855,1.1,PM25_SHARP5030i,0.005553,0,PM10_5014i
2021-01-06 14:00:00,2021-01-06,14:00,Golden Helipad,E292149,1.205597,1.2,PM25_SHARP5030i,3.674009,3.7,PM10_5014i
2021-01-06 15:00:00,2021-01-06,15:00,Golden Helipad,E292149,4.092918,4.1,PM25_SHARP5030i,3.579468,3.6,PM10_5014i
2021-01-06 16:00:00,2021-01-06,16:00,Golden Helipad,E292149,5.1937,5.2,PM25_SHARP5030i,7.126222,7.1,PM10_5014i
2021-01-06 17:00:00,2021-01-06,17:00,Golden Helipad,E292149,16.37556,16.4,PM25_SHARP5030i,14.65728,14.7,PM10_5014i
2021-01-06 18:00:00,2021-01-06,18:00,Golden Helipad,E292149,9.896374,9.9,PM25_SHARP5030i,14.63634,14.6,PM10_5014i
2021-01-06 19:00:00,2021-01-06,19:00,Golden Helipad,E292149,20.24603,20.2,PM25_SHARP5030i,14.55225,14.6,PM10_5014i
2021-01-06 20:00:00,2021-01-06,20:00,Golden Helipad,E292149,4.59773,4.6,PM25_SHARP5030i,14.10902,14.1,PM10_5014i
2021-01-06 21:00:00,2021-01-06,21:00,Golden Helipad,E292149,8.737943,8.7,PM25_SHARP5030i,15.87793,15.9,PM10_5014i
2021-01-06 22:00:00,2021-01-06,22:00,Golden Helipad,E292149,2.918767,2.9,PM25_SHARP5030i,7.048298,7,PM10_5014i
2021-01-06 23:00:00,2021-01-06,23:00,Golden Helipad,E292149,1.205652,1.2,PM25_SHARP5030i,5.251956,5.3,PM10_5014i
2021-01-07 00:00:00,2021-01-06,24:00,Golden Helipad,E292149,13.64592,13.6,PM25_SHARP5030i,5.599267,5.6,PM10_5014i
2021-01-07 01:00:00,2021-01-07,01:00,Golden Helipad,E292149,6.283645,6.3,PM25_SHARP5030i,6.727581,6.7,PM10_5014i
2021-01-07 02:00:00,2021-01-07,02:00,Golden Helipad,E292149,9.406881,9.4,PM25_SHARP5030i,11.77061,11.8,PM10_5014i
2021-01-07 03:00:00,2021-01-07,03:00,Golden Helipad,E292149,7.825833,7.8,PM25_SHARP5030i,11.23216,11.2,PM10_5014i
2021-01-07 04:00:00,2021-01-07,04:00,Golden Helipad,E292149,0.868403,0.9,PM25_SHARP5030i,7.19734,7.2,PM10_5014i
2021-01-07 05:00:00,2021-01-07,05:00,Golden Helipad,E292149,4.410975,4.4,PM25_SHARP5030i,4.411334,4.4,PM10_5014i
2021-01-07 06:00:00,2021-01-07,06:00,Golden Helipad,E292149,7.435851,7.4,PM25_SHARP5030i,10.1563,10.2,PM10_5014i
2021-01-07 07:00:00,2021-01-07,07:00,Golden Helipad,E292149,24.67541,24.7,PM25_SHARP5030i,17.23203,17.2,PM10_5014i
2021-01-07 08:00:00,2021-01-07,08:00,Golden Helipad,E292149,18.41364,18.4,PM25_SHARP5030i,18.38964,18.4,PM10_5014i
2021-01-07 09:00:00,2021-01-07,09:00,Golden Helipad,E292149,16.95311,17,PM25_SHARP5030i,16.10059,16.1,PM10_5014i
2021-01-07 10:00:00,2021-01-07,10:00,Golden Helipad,E292149,10.06362,10.1,PM25_SHARP5030i,18.89789,18.9,PM10_5014i
2021-01-07 11:00:00,2021-01-07,11:00,Golden Helipad,E292149,7.019173,7,PM25_SHARP5030i,7.620029,7.6,PM10_5014i
2021-01-07 12:00:00,2021-01-07,12:00,Golden Helipad,E292149,4.995873,5,PM25_SHARP5030i,6.622467,6.6,PM10_5014i
2021-01-07 13:00:00,2021-01-07,13:00,Golden Helipad,E292149,5.908768,5.9,PM25_SHARP5030i,7.590354,7.6,PM10_5014i
2021-01-07 14:00:00,2021-01-07,14:00,Golden Helipad,E292149,5.881785,5.9,PM25_SHARP5030i,7.693854,7.7,PM10_5014i
2021-01-07 15:00:00,2021-01-07,15:00,Golden Helipad,E292149,4.75085,4.8,PM25_SHARP5030i,13.02101,13,PM10_5014i
2021-01-07 16:00:00,2021-01-07,16:00,Golden Helipad,E292149,3.635886,3.6,PM25_SHARP5030i,7.044545,7,PM10_5014i
2021-01-07 17:00:00,2021-01-07,17:00,Golden Helipad,E292149,20.30768,20.3,PM25_SHARP5030i,10.49127,10.5,PM10_5014i
2021-01-07 18:00:00,2021-01-07,18:00,Golden Helipad,E292149,21.55638,21.6,PM25_SHARP5030i,28.5805,28.6,PM10_5014i
2021-01-07 19:00:00,2021-01-07,19:00,Golden Helipad,E292149,12.97376,13,PM25_SHARP5030i,21.63057,21.6,PM10_5014i
2021-01-07 20:00:00,2021-01-07,20:00,Golden Helipad,E292149,10.48216,10.5,PM25_SHARP5030i,13.09145,13.1,PM10_5014i
2021-01-07 21:00:00,2021-01-07,21:00,Golden Helipad,E292149,11.19264,11.2,PM25_SHARP5030i,9.130854,9.1,PM10_5014i
2021-01-07 22:00:00,2021-01-07,22:00,Golden Helipad,E292149,10.26536,10.3,PM25_SHARP5030i,6.873168,6.9,PM10_5014i
2021-01-07 23:00:00,2021-01-07,23:00,Golden Helipad,E292149,5.144277,5.1,PM25_SHARP5030i,2.150137,2.2,PM10_5014i
2021-01-08 00:00:00,2021-01-07,24:00,Golden Helipad,E292149,5.13779,5.1,PM25_SHARP5030i,1.856384,1.9,PM10_5014i
2021-01-08 01:00:00,2021-01-08,01:00,Golden Helipad,E292149,8.271058,8.3,PM25_SHARP5030i,0.623252,0.6,PM10_5014i
2021-01-08 02:00:00,2021-01-08,02:00,Golden Helipad,E292149,5.331068,5.3,PM25_SHARP5030i,3.759876,3.8,PM10_5014i
2021-01-08 03:00:00,2021-01-08,03:00,Golden Helipad,E292149,6.852738,6.9,PM25_SHARP5030i,3.838288,3.8,PM10_5014i
2021-01-08 04:00:00,2021-01-08,04:00,Golden Helipad,E292149,4.764904,4.8,PM25_SHARP5030i,6.021902,6,PM10_5014i
2021-01-08 05:00:00,2021-01-08,05:00,Golden Helipad,E292149,7.399045,7.4,PM25_SHARP5030i,6.225049,6.2,PM10_5014i
2021-01-08 06:00:00,2021-01-08,06:00,Golden Helipad,E292149,12.24155,12.2,PM25_SHARP5030i,11.2199,11.2,PM10_5014i
2021-01-08 07:00:00,2021-01-08,07:00,Golden Helipad,E292149,6.222195,6.2,PM25_SHARP5030i,6.272961,6.3,PM10_5014i
2021-01-08 08:00:00,2021-01-08,08:00,Golden Helipad,E292149,14.56859,14.6,PM25_SHARP5030i,8.128876,8.1,PM10_5014i
2021-01-08 09:00:00,2021-01-08,09:00,Golden Helipad,E292149,6.567524,6.6,PM25_SHARP5030i,12.37829,12.4,PM10_5014i
2021-01-08 10:00:00,2021-01-08,10:00,Golden Helipad,E292149,2.985013,3,PM25_SHARP5030i,4.932208,4.9,PM10_5014i
2021-01-08 11:00:00,2021-01-08,11:00,Golden Helipad,E292149,4.099892,4.1,PM25_SHARP5030i,2.375272,2.4,PM10_5014i
2021-01-08 12:00:00,2021-01-08,12:00,Golden Helipad,E292149,4.708286,4.7,PM25_SHARP5030i,6.398218,6.4,PM10_5014i
2021-01-08 13:00:00,2021-01-08,13:00,Golden Helipad,E292149,5.334945,5.3,PM25_SHARP5030i,4.112397,4.1,PM10_5014i
2021-01-08 14:00:00,2021-01-08,14:00,Golden Helipad,E292149,5.225675,5.2,PM25_SHARP5030i,7.471745,7.5,PM10_5014i
2021-01-08 15:00:00,2021-01-08,15:00,Golden Helipad,E292149,1.457316,1.5,PM25_SHARP5030i,5.617391,5.6,PM10_5014i
2021-01-08 16:00:00,2021-01-08,16:00,Golden Helipad,E292149,2.955815,3,PM25_SHARP5030i,11.85301,11.9,PM10_5014i
2021-01-08 17:00:00,2021-01-08,17:00,Golden Helipad,E292149,3.139626,3.1,PM25_SHARP5030i,19.78211,19.8,PM10_5014i
2021-01-08 18:00:00,2021-01-08,18:00,Golden Helipad,E292149,6.169809,6.2,PM25_SHARP5030i,28.61176,28.6,PM10_5014i
2021-01-08 19:00:00,2021-01-08,19:00,Golden Helipad,E292149,1.891688,1.9,PM25_SHARP5030i,20.76657,20.8,PM10_5014i
2021-01-08 20:00:00,2021-01-08,20:00,Golden Helipad,E292149,1.964097,2,PM25_SHARP5030i,8.957364,9,PM10_5014i
2021-01-08 21:00:00,2021-01-08,21:00,Golden Helipad,E292149,3.837783,3.8,PM25_SHARP5030i,6.453743,6.5,PM10_5014i
